"COUNT","Crash ID","Driver Sex","Driver Age","Driver Injury","Driver Role","Driver at Fault","Driver License Type","Driver Overseas Type","Driver Ethnicity"
1,201100001,Female, 29,Minor,1,">1 party, dvr prime fault",Overseas,Visitor,Asian
1,201100001,Male, 50,Minor,2,">1 party, no dvr fault",Full,,European
1,201100002,Male, 20,Fatal,1,">1 party, dvr prime fault",Restricted,,Samoan
1,201100002,Male, 49,Minor,2,">1 party, no dvr fault",Full,,NZ Maori
1,201100003,Male, 31,Serious,1,">1 party, dvr prime fault",Full,,Other
1,201100003,Male, 48,Fatal,2,">1 party, no dvr fault",Full,,European
1,201100005,Male, 15,Fatal,1,"1 veh, dvr at fault",Never Licensed,,NZ Maori
1,201100006,Male, 55,Fatal,2,">1 party, dvr part fault",Full,,European
1,201100006,Male, 62,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100007,Male, 28,Serious,1,">1 party, dvr prime fault",Full,,European
1,201100007,Male, 42,Not injured,2,">1 party, no dvr fault",Full,,European
1,201100008,Male, 33,Not injured,2,">1 party, no dvr fault",Full,,NZ Maori
1,201100008,Male, 84,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100009,Female, 22,Not injured,3,">1 party, no dvr fault",Full,,Asian
1,201100009,Male, 17,Fatal,1,">1 party, dvr prime fault",Restricted,,European
1,201100009,Male, 44,Fatal,2,">1 party, no dvr fault",Full,,NZ Maori
1,201100010,Female, 29,Fatal,1,">1 party, dvr prime fault",Overseas,Immigrant,European
1,201100010,Female, 50,Minor,2,">1 party, no dvr fault",Full,,NZ Maori
1,201100011,Male, 45,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100013,Male, 58,Fatal,2,">1 party, no dvr fault",Overseas,Visitor,European
1,201100013,Male, 64,Serious,1,">1 party, dvr prime fault",Full,,European
1,201100014,Male, 52,Serious,2,">1 party, no dvr fault",Full,,Unknown
1,201100014,Male, 58,Serious,1,">1 party, dvr prime fault",Full,,Unknown
1,201100015,Female, 53,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100016,Male, 39,Fatal,1,">1 party, no dvr fault",Full,,European
1,201100016,Male, 51,Minor,2,">1 party, dvr prime fault",Full,,European
1,201100018,Male, 62,Fatal,2,">1 party, no dvr fault",Full,,European
1,201100018,Male, 68,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,201100019,Male, 30,Not injured,2,">1 party, dvr prime fault",Overseas,Immigrant,Tongan
1,201100019,Male, 43,Fatal,1,">1 party, no dvr fault",Full,,European
1,201100020,Female, 41,Not injured,2,">1 party, no dvr fault",Full,,European
1,201100020,Male, 35,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100021,Female, 66,Fatal,2,">1 party, dvr part fault",Full,,Unknown
1,201100021,Male, 56,Not injured,1,">1 party, dvr prime fault",Unknown,,European
1,201100022,Male, 42,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100022,Male, 56,Serious,2,">1 party, no dvr fault",Full,,European
1,201100023,Male, 18,Serious,1,">1 party, dvr prime fault",Overseas,Visitor,European
1,201100023,Male, 30,Serious,2,">1 party, no dvr fault",Full,,European
1,201100024,Male, 60,Not injured,1,">1 party, no dvr fault",Full,,European
1,201100025,Male, 86,Fatal,1,"1 veh, dvr at fault",Expired,,European
1,201100026,Male, 54,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100027,Male, 73,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201100028,Male, 19,Fatal,1,">1 party, dvr prime fault",Overseas,Student,European
1,201100028,Male, 68,Minor,2,">1 party, no dvr fault",Full,,Unknown
1,201100029,Male, 26,Fatal,1,"1 veh, dvr at fault",Restricted,,Other Pacific Islander
1,201100030,Female, 89,Fatal,2,">1 party, dvr prime fault",Full,,European
1,201100030,Male, 52,Not injured,1,">1 party, no dvr fault",Full,,European
1,201100031,Male, 40,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100032,Female, 22,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100032,Female, 37,Serious,3,">1 party, no dvr fault",Full,,Unknown
1,201100032,Female, 59,Serious,2,">1 party, no dvr fault",Full,,European
1,201100033,Male, 24,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100034,Male, 16,Fatal,1,">1 party, dvr prime fault",Restricted,,NZ Maori
1,201100034,Male, 33,Minor,2,">1 party, no dvr fault",Full,,European
1,201100035,Male, 50,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100036,Male, 34,Fatal,1,">1 party, no dvr fault",Full,,European
1,201100036,Male, 35,Not injured,3,">1 party, no dvr fault",Full,,European
1,201100036,Male, 66,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201100037,Male, 35,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,201100037,Male, 48,Serious,2,">1 party, no dvr fault",Full,,European
1,201100038,Male, 36,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100039,Female, 76,Fatal,2,">1 party, dvr prime fault",Full,,European
1,201100039,Male, 79,Minor,1,">1 party, no dvr fault",Full,,European
1,201100040,Male, 80,Serious,1,">1 party, dvr prime fault",Full,,European
1,201100040,Male,,Not injured,2,">1 party, no dvr fault",Full,,European
1,201100041,Male, 28,Minor,3,">1 party, no dvr fault",Full,,European
1,201100041,Male, 48,Minor,2,">1 party, no dvr fault",Full,,European
1,201100041,Male, 81,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100042,Male, 20,Serious,1,"1 veh, dvr at fault",Never Licensed,,NZ Maori
1,201100043,Male, 22,Fatal,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,201100044,Male, 32,Not injured,2,">1 party, no dvr fault",Full,,European
1,201100044,Male, 55,Serious,1,">1 party, dvr prime fault",Full,,European
1,201100045,Female, 25,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,201100045,Female, 58,Fatal,3,">1 party, no dvr fault",Full,,European
1,201100045,Female, 60,Minor,2,">1 party, no dvr fault",Full,,Unknown
1,201100046,Male, 41,Not injured,1,">1 party, no dvr fault",Full,,European
1,201100046,Male, 63,Fatal,2,">1 party, dvr prime fault",Full,,Asian
1,201100047,Male, 64,Not injured,1,">1 party, no dvr fault",Full,,NZ Maori
1,201100048,Male, 21,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201100049,Male, 20,Fatal,1,">1 party, dvr prime fault",Never Licensed,,NZ Maori
1,201100049,Male, 20,Not injured,2,">1 party, no dvr fault",Restricted,,European
1,201100050,Male, 30,Not injured,1,">1 party, dvr prime fault",Full,,Other Pacific Islander
1,201100051,Female, 21,Not injured,1,">1 party, dvr prime fault",Restricted,,European
1,201100052,Male, 55,Minor,2,">1 party, no dvr fault",Full,,European
1,201100052,Male, 77,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100053,Female, 43,Not injured,2,">1 party, no dvr fault",Full,,European
1,201100053,Male, 18,Not injured,3,">1 party, dvr part fault",Never Licensed,,NZ Maori
1,201100053,Male, 23,Fatal,1,">1 party, dvr prime fault",Disqualified,,NZ Maori
1,201100054,Male, 63,Not injured,1,">1 party, no dvr fault",Full,,Samoan
1,201100055,Male, 16,Minor,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,201100056,Female, 32,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100056,Male, 31,Serious,2,">1 party, no dvr fault",Full,,NZ Maori
1,201100057,Male, 65,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100058,Male, 55,Not injured,2,">1 party, no dvr fault",Full,,NZ Maori
1,201100059,Male, 32,Minor,2,">1 party, no dvr fault",Disqualified,,European
1,201100059,Male, 37,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100060,Male, 49,Not injured,1,">1 party, no dvr fault",Full,,NZ Maori
1,201100061,Male, 40,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201100062,Male, 19,Fatal,1,">1 party, dvr part fault",Learner,,NZ Maori
1,201100063,Male, 23,Fatal,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201100064,Female, 42,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100065,Male, 24,Not injured,2,">1 party, no dvr fault",Full,,Other
1,201100065,Male, 31,Not injured,3,">1 party, no dvr fault",Full,,Unknown
1,201100065,Male, 41,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201100065,Male, 52,Fatal,4,">1 party, no dvr fault",Full,,Samoan
1,201100066,Male, 83,Fatal,1,"1 veh, no dvr fault",Full,,European
1,201100067,Male, 26,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100067,Male, 42,Minor,2,">1 party, no dvr fault",Full,,European
1,201100068,Unknown,,Serious,1,">1 party, dvr prime fault",Unknown,,Unknown
1,201100068,Unknown,,Minor,2,">1 party, no dvr fault",Unknown,,Unknown
1,201100069,Male, 17,Not injured,1,">1 party, no dvr fault",Restricted,,European
1,201100070,Male, 37,Not injured,1,">1 party, no dvr fault",Full,,European
1,201100071,Male, 18,Not injured,1,"1 veh, dvr at fault",Full,,Unknown
1,201100072,Female, 24,Not injured,2,">1 party, dvr prime fault",Never Licensed,,Tongan
1,201100072,Male, 35,Fatal,1,">1 party, dvr part fault",Full,,NZ Maori
1,201100073,Female, 18,Fatal,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201100074,Female, 39,Serious,2,">1 party, no dvr fault",Restricted,,European
1,201100074,Male, 20,Fatal,1,">1 party, dvr prime fault",Learner,,European
1,201100075,Male, 31,Fatal,1,">1 party, dvr prime fault",Restricted,,European
1,201100075,Male, 36,Not injured,3,">1 party, no dvr fault",Full,,Unknown
1,201100075,Male, 54,Not injured,2,">1 party, no dvr fault",Full,,European
1,201100076,Female, 60,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100078,Male, 18,Minor,2,">1 party, dvr prime fault",Disqualified,,NZ Maori
1,201100078,Male, 24,Fatal,1,">1 party, dvr part fault",Full,,European
1,201100079,Male, 32,Not injured,1,,Full,,European
1,201100080,Male, 22,Not injured,2,">1 party, dvr part fault",Full,,Other
1,201100080,Male, 53,Not injured,1,">1 party, no dvr fault",Unknown,,European
1,201100081,Female, 67,Fatal,2,">1 party, no dvr fault",Full,,European
1,201100081,Male, 52,Minor,1,">1 party, dvr prime fault",Restricted,,Fijian
1,201100082,Male, 54,Not injured,1,">1 party, no dvr fault",Full,,Fijian
1,201100083,Female, 68,Fatal,1,">1 party, dvr prime fault",Full,,Unknown
1,201100083,Male, 62,Serious,2,">1 party, no dvr fault",Full,,Unknown
1,201100084,Female, 60,Not injured,1,">1 party, no dvr fault",Full,,European
1,201100085,Male, 47,Serious,1,">1 party, dvr prime fault",Full,,European
1,201100085,Male, 47,Minor,2,">1 party, no dvr fault",Full,,European
1,201100085,Male, 66,Fatal,3,,Full,,European
1,201100086,Male, 16,Minor,1,"1 veh, dvr at fault",Learner,,Fijian
1,201100087,Male, 25,Minor,1,"1 veh, dvr at fault",Unknown,,NZ Maori
1,201100088,Male, 52,Fatal,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201100089,Male, 43,Fatal,2,">1 party, no dvr fault",Full,,European
1,201100089,Male, 46,Not injured,1,">1 party, dvr prime fault",Unknown,,European
1,201100090,Female, 33,Minor,1,">1 party, dvr prime fault",Restricted,,European
1,201100090,Male, 59,Fatal,2,">1 party, dvr part fault",Full,,European
1,201100091,Female, 82,Fatal,1,">1 party, dvr prime fault",Full,,Unknown
1,201100091,Male, 32,Serious,2,">1 party, no dvr fault",Full,,Unknown
1,201100092,Male, 46,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201100092,Male, 49,Fatal,1,">1 party, no dvr fault",Full,,European
1,201100093,Female, 21,Fatal,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,201100094,Female, 20,Fatal,1,">1 party, dvr prime fault",Full,,Unknown
1,201100094,Male, 38,Not injured,2,">1 party, no dvr fault",Full,,European
1,201100095,Female, 54,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201100096,Male, 27,Serious,1,">1 party, dvr prime fault",Learner,,NZ Maori
1,201100096,Male, 44,Minor,2,">1 party, no dvr fault",Full,,Unknown
1,201100097,Male, 18,Fatal,1,"1 veh, dvr at fault",Full,,Other
1,201100098,Female, 43,Serious,1,">1 party, no dvr fault",Restricted,,European
1,201100099,Male, 51,Not injured,1,">1 party, no dvr fault",Full,,European
1,201100100,Female, 41,Minor,2,">1 party, no dvr fault",Full,,Unknown
1,201100100,Female, 60,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100101,Male, 71,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100103,Male, 51,Not injured,1,">1 party, no dvr fault",Full,,European
1,201100104,Male, 21,Minor,1,">1 party, dvr prime fault",Restricted,,Unknown
1,201100104,Male, 36,Not injured,2,">1 party, no dvr fault",Full,,Unknown
1,201100105,Male, 62,Not injured,1,"1 veh, dvr at fault",Full,,European
1,201100106,Female, 73,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100106,Male, 43,Not injured,2,">1 party, no dvr fault",Full,,NZ Maori
1,201100107,Male, 31,Fatal,1,">1 party, dvr prime fault",Restricted,,NZ Maori
1,201100107,Male, 54,Not injured,2,">1 party, no dvr fault",Full,,European
1,201100108,Female, 24,Fatal,1,"1 veh, dvr at fault",Learner,,Asian
1,201100109,Male, 38,Not injured,1,">1 party, dvr prime fault",Disqualified,,Other Pacific Islander
1,201100110,Female, 68,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201100110,Male, 38,Fatal,1,">1 party, dvr part fault",Restricted,,NZ Maori
1,201100111,Male, 17,Fatal,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,201100112,Male, 56,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100113,Male, 43,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100114,Female, 28,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,201100116,Male, 21,Fatal,1,">1 party, dvr prime fault",Overseas,Student,European
1,201100116,Male, 52,Not injured,2,">1 party, no dvr fault",Full,,European
1,201100117,Female, 37,Fatal,1,">1 party, dvr prime fault",Restricted,,European
1,201100117,Male, 59,Not injured,2,">1 party, no dvr fault",Full,,Unknown
1,201100118,Male, 58,Fatal,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201100119,Female, 82,Fatal,2,">1 party, dvr prime fault",Full,,European
1,201100119,Male, 52,Minor,1,">1 party, no dvr fault",Full,,Unknown
1,201100120,Male, 42,Fatal,1,"1 veh, dvr at fault",Disqualified,,Unknown
1,201100121,Male, 34,Not injured,1,">1 party, no dvr fault",Full,,European
1,201100122,Male, 32,Fatal,1,">1 party, dvr prime fault",Disqualified,,European
1,201100122,Male, 61,Fatal,2,">1 party, no dvr fault",Full,,European
1,201100123,Male, 55,Fatal,1,"1 veh, dvr at fault",Expired,,European
1,201100124,Male, 37,Minor,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,201100125,Male, 26,Fatal,1,"1 veh, dvr at fault",Disqualified,,European
1,201100126,Male, 37,Fatal,1,"1 veh, dvr at fault",Forbidden,,Samoan
1,201100127,Male, 17,Not injured,1,">1 party, dvr prime fault",Restricted,,European
1,201100128,Female, 35,Fatal,1,"1 veh, dvr at fault",Full,,European
1,201100130,Female, 63,Minor,2,">1 party, no dvr fault",Full,,Unknown
1,201100130,Male, 19,Fatal,1,">1 party, dvr prime fault",Unknown,,NZ Maori
1,201100131,Female, 37,Fatal,1,">1 party, dvr prime fault",Full,,European
1,201100131,Female, 50,Serious,2,">1 party, no dvr fault",Full,,European
1,201100132,Male, 20,Serious,1,">1 party, dvr prime fault",Disqualified,,NZ Maori
1,201100132,Male, 39,Minor,2,">1 party, no dvr fault",Full,,Unknown
1,201100133,Male, 23,Not injured,1,">1 party, dvr prime fault",Restricted,,NZ Maori
1,201100134,Female, 57,Not injured,1,">1 party, no dvr fault",Full,,European
1,201101007,Male, 33,Not injured,1,">1 party, no dvr fault",Full,,European
1,201101011,Female, 36,Not injured,1,">1 party, no dvr fault",Full,,European
1,201101025,Male, 75,Serious,1,"1 veh, dvr at fault",Full,,European
1,201101027,Male, 17,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,201101027,Male, 29,Minor,3,">1 party, no dvr fault",Full,,European
1,201101027,Male, 36,Not injured,2,">1 party, no dvr fault",Full,,European
1,201101032,Male, 43,Serious,1,"1 veh, dvr at fault",Full,,European
1,201101040,Male, 29,Serious,1,"1 veh, dvr at fault",Unknown,,European
1,201101043,Male, 26,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201101046,Male, 42,Serious,1,"1 veh, dvr at fault",Full,,European
1,201101047,Male, 42,Not injured,2,">1 party, no dvr fault",Full,,European
1,201101047,Male, 49,Serious,1,">1 party, dvr prime fault",Full,,European
1,201101056,Female, 25,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,201101064,Female, 44,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201101064,Male, 48,Serious,1,">1 party, no dvr fault",Full,,European
1,201101067,Male, 40,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201101075,Male, 65,Serious,1,"1 veh, dvr at fault",Full,,European
1,201101089,Female, 23,Not injured,1,">1 party, no dvr fault",Restricted,,European
1,201101097,Female, 18,Minor,2,">1 party, no dvr fault",Never Licensed,,European
1,201101097,Female, 36,Serious,1,">1 party, dvr prime fault",Restricted,,Asian
1,201101115,Male, 18,Serious,1,"1 veh, dvr at fault",Learner,,Tongan
1,201101117,Male, 56,Minor,1,">1 party, no dvr fault",Full,,European
1,201101117,Male, 83,Minor,2,">1 party, dvr prime fault",Full,,European
1,201101152,Female, 49,Serious,2,">1 party, no dvr fault",Full,,European
1,201101152,Male, 28,Serious,1,">1 party, dvr prime fault",Restricted,,NZ Maori
1,201101153,Male, 51,Not injured,2,">1 party, no dvr fault",Full,,European
1,201101153,Male, 69,Serious,1,">1 party, dvr prime fault",Overseas,Visitor,European
1,201101168,Female, 48,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,201101179,Female, 19,Serious,2,">1 party, no dvr fault",Restricted,,European
1,201101179,Female, 37,Minor,1,">1 party, dvr prime fault",Restricted,,European
1,201101185,Female, 25,Serious,1,">1 party, dvr prime fault",Restricted,,NZ Maori
1,201101185,Male, 37,Minor,2,">1 party, no dvr fault",Full,,European
1,201101192,Male, 45,Not injured,3,">1 party, no dvr fault",Full,,European
1,201101197,Male, 19,Serious,1,"1 veh, dvr at fault",Forbidden,,NZ Maori
1,201101198,Male, 23,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
