"COUNT","Crash ID","Driver Role","Driver Causes","Driver Cse Cats"
1,201005984,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201005985,1,"131 - Lost control when turning",Lost Control
1,201005985,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201005993,2,"308 - Failed to give way at driveway",Failed to Give Way
1,201005993,2,"370 - Did not see or look for other party until too late",Did Not See or Look for Another Party Until Too Late
1,201005999,1,"112 - Too fast on straight",Too fast for Conditions
1,201005999,1,"322 - Did not stop at steady red light",Did not Stop
1,201005999,1,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,201005999,1,"507 - Impared ability due to old age",Illness and Disability
1,201006000,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006000,1,"129 - Too far left/right",Failed to Keep Left
1,201006006,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201006006,2,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,201006008,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006008,1,"112 - Too fast on straight",Too fast for Conditions
1,201006012,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201006012,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006012,1,"131 - Lost control when turning",Lost Control
1,201006012,1,"532 - Casualty thrown from vehicle",Miscellaneous Person
1,201006045,1,"131 - Lost control when turning",Lost Control
1,201006045,1,"138 - Lost control on unsealed road",Lost Control
1,201006046,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006046,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006046,1,"131 - Lost control when turning",Lost Control
1,201006063,1,"353 - Attention diverted by other traffic",Attention Diverted By:
1,201006065,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201006065,2,"370 - Did not see or look for other party until too late",Did Not See or Look for Another Party Until Too Late
1,201006087,1,"151 - Overtaking line of traffic or queue",Overtaking
1,201006087,2,"314 - Failed to give way when waved through by other driver",Failed to Give Way
1,201006092,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,201006092,1,"400 - Inexperience",Inexperience
1,201006092,1,"403 - Driving unfamiliar vehicle",Inexperience
1,201006100,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201006100,2,"381 - Misjudged speed, etc of vehicle coming from behind or alongside",Misjudged speed
1,201006102,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201006102,1,"129 - Too far left/right",Failed to Keep Left
1,201006102,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201006112,1,"370 - Did not see or look for other party until too late",Did Not See or Look for Another Party Until Too Late
1,201006113,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201006113,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201006117,1,"123 - Cutting corner on bend",Failed to Keep Left
1,201006122,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201006122,1,"130 - Lost control",Lost Control
1,201006123,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201006123,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006123,1,"131 - Lost control when turning",Lost Control
1,201006127,2,"308 - Failed to give way at driveway",Failed to Give Way
1,201006127,2,"378 - Didnt see/look when visibility limited by roadside features",Did Not See or Look for Another Party Until Too Late
1,201006128,1,"121 - Swung wide on bend",Failed to Keep Left
1,201006135,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201006135,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201006139,1,"131 - Lost control when turning",Lost Control
1,201006141,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,201006141,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201006142,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006142,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006142,1,"131 - Lost control when turning",Lost Control
1,201006143,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006143,1,"131 - Lost control when turning",Lost Control
1,201006148,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201006148,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201006162,1,"160 - Overtaking vehicle signaling right turn",Overtaking
1,201006162,1,"333 - Failed to notice indication of vehicle in front",Inattentive: Failed to Notice
1,201006170,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201006170,1,"110 - Too fast for conditions",Too fast for Conditions
1,201006170,1,"135 - Lost control due to road conditions",Lost Control
1,201006173,1,"306 - Failed to give way to ped on a xing",Failed to Give Way
1,201006173,1,"376 - Didnt see/look when required to give way to ped",Did Not See or Look for Another Party Until Too Late
1,201006182,2,"381 - Misjudged speed, etc of vehicle coming from behind or alongside",Misjudged speed
1,201006184,1,"129 - Too far left/right",Failed to Keep Left
1,201006186,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006186,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006189,1,"136 - Lost control due to vehicle fault",Lost Control
1,201006196,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201006203,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006214,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201006217,1,"133 - Lost control under heavy acceleration",Lost Control
1,201006219,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201006219,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201006223,2,"323 - Did not stop at steady red arrow",Did not Stop
1,201006255,1,"332 - Failed to notice bend in road",Inattentive: Failed to Notice
1,201006255,1,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201006255,1,"400 - Inexperience",Inexperience
1,201006255,1,"532 - Casualty thrown from vehicle",Miscellaneous Person
1,201006270,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201006272,1,"522 - Intentionally leaving moving vehicle",Driver / Passenger
1,201006275,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006275,1,"131 - Lost control when turning",Lost Control
1,201006277,2,"333 - Failed to notice indication of vehicle in front",Inattentive: Failed to Notice
1,201006281,2,"323 - Did not stop at steady red arrow",Did not Stop
1,201006281,2,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,201006290,1,"121 - Swung wide on bend",Failed to Keep Left
1,201006290,1,"414 - Fatigue due to working long hours before driving",Fatigue (Drowsy
1,201006291,1,"131 - Lost control when turning",Lost Control
1,201006294,1,"135 - Lost control due to road conditions",Lost Control
1,201006304,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201006304,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006305,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006305,1,"332 - Failed to notice bend in road",Inattentive: Failed to Notice
1,201006305,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201006316,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006316,1,"129 - Too far left/right",Failed to Keep Left
1,201006321,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006359,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006359,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006362,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006367,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201006368,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006368,1,"400 - Inexperience",Inexperience
1,201006368,1,"431 - Showing off racing",Showing Off
1,201006368,2,"111 - Too fast entering corner",Too fast for Conditions
1,201006368,2,"400 - Inexperience",Inexperience
1,201006368,2,"431 - Showing off racing",Showing Off
1,201006379,1,"131 - Lost control when turning",Lost Control
1,201006389,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,201006389,1,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201006390,1,"131 - Lost control when turning",Lost Control
1,201006390,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201006394,2,"308 - Failed to give way at driveway",Failed to Give Way
1,201006394,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,201006404,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006404,1,"131 - Lost control when turning",Lost Control
1,201006404,1,"411 - Fatigue due to long trip",Fatigue (Drowsy
1,201006408,1,"131 - Lost control when turning",Lost Control
1,201006408,1,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201006421,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006421,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006421,1,"131 - Lost control when turning",Lost Control
1,201006421,1,"400 - Inexperience",Inexperience
1,201006421,1,"431 - Showing off racing",Showing Off
1,201006422,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201006426,1,"112 - Too fast on straight",Too fast for Conditions
1,201006426,1,"130 - Lost control",Lost Control
1,201006426,1,"330 - Inattentive",Inattentive: Failed to Notice
1,201006427,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006427,1,"130 - Lost control",Lost Control
1,201006427,1,"400 - Inexperience",Inexperience
1,201006436,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006436,1,"514 - Evading enforcement",Intentional or Criminal
1,201006437,1,"160 - Overtaking vehicle signaling right turn",Overtaking
1,201006437,2,"174 - Turned right from left side of road",Wrong Lane/Turned From Wrong Position
1,201006443,1,"112 - Too fast on straight",Too fast for Conditions
1,201006443,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201006445,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006449,1,"130 - Lost control",Lost Control
1,201006449,1,"420 - Incorrect use of vehicle controls",Incorrect use of vehicle controls
1,201006458,1,"337 - Failed to notice warning sign",Inattentive: Failed to Notice
1,201006458,1,"339 - Failed to notice roadworks signs",Inattentive: Failed to Notice
1,201006458,1,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201006459,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201006459,1,"131 - Lost control when turning",Lost Control
1,201006460,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006460,1,"131 - Lost control when turning",Lost Control
1,201006468,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201006468,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201006473,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201006473,1,"112 - Too fast on straight",Too fast for Conditions
1,201006473,1,"130 - Lost control",Lost Control
1,201006475,1,"125 - Failed to keep left on straight",Failed to Keep Left
1,201006475,1,"350 - Attention diverted",Attention Diverted By:
1,201006478,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201006478,1,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201006479,1,"111 - Too fast entering corner",Too fast for Conditions
1,201006479,1,"131 - Lost control when turning",Lost Control
1,201006487,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201006488,1,"138 - Lost control on unsealed road",Lost Control
1,201006490,1,"420 - Incorrect use of vehicle controls",Incorrect use of vehicle controls
