"crashID" "meshblockID" "urbanRural"
2801451 1234700 "Main urban area"
2939796 1234400 "Main urban area"
2936048 1234400 "Main urban area"
201033663 1234700 "Main urban area"
2934512 1234400 "Main urban area"
2801561 1243300 "Main urban area"
2834087 1243300 "Main urban area"
201240340 1243100 "Main urban area"
2933060 1243100 "Main urban area"
2836846 1243100 "Main urban area"
2802840 1243100 "Main urban area"
2943145 1243100 "Main urban area"
201043143 1243100 "Main urban area"
201134539 1243100 "Main urban area"
201036218 1243100 "Main urban area"
201238345 1243100 "Main urban area"
201034308 1243100 "Main urban area"
201133227 1243100 "Main urban area"
201030198 1242200 "Main urban area"
201137126 1242200 "Main urban area"
2936866 1243200 "Main urban area"
201201037 1242400 "Main urban area"
201030812 1243100 "Main urban area"
2844171 1243100 "Main urban area"
201230178 1242400 "Main urban area"
201036202 1242400 "Main urban area"
201102934 1242400 "Main urban area"
2903463 1243100 "Main urban area"
2931354 1243100 "Main urban area"
2839268 1243100 "Main urban area"
2834016 1243200 "Main urban area"
201230940 1235200 "Main urban area"
2844492 1233800 "Main urban area"
201137482 1233900 "Main urban area"
201234483 1234300 "Main urban area"
201135631 1233800 "Main urban area"
2932212 1233800 "Main urban area"
2935128 1233800 "Main urban area"
2834224 1233800 "Main urban area"
2837744 1233800 "Main urban area"
201032650 1233800 "Main urban area"
201038473 1233800 "Main urban area"
201241422 1233800 "Main urban area"
201233023 1233800 "Main urban area"
201031234 1233800 "Main urban area"
2935155 1233800 "Main urban area"
201038784 1233800 "Main urban area"
201201365 1233800 "Main urban area"
2845317 1242000 "Main urban area"
201139402 1242000 "Main urban area"
2835649 1242000 "Main urban area"
2943315 1236500 "Main urban area"
201001361 1236500 "Main urban area"
2833104 1243100 "Main urban area"
2905814 1246000 "Main urban area"
2933567 1246000 "Main urban area"
201004786 1243000 "Main urban area"
201233618 1246000 "Main urban area"
201033136 1236200 "Main urban area"
201133234 1236200 "Main urban area"
201001056 1236200 "Main urban area"
2933572 1236200 "Main urban area"
2933568 1236200 "Main urban area"
201241413 1236200 "Main urban area"
2939710 1236200 "Main urban area"
201136402 1236200 "Main urban area"
201031243 1236200 "Main urban area"
201033137 1236300 "Main urban area"
2844178 1236500 "Main urban area"
201233605 1236600 "Main urban area"
2839972 1236500 "Main urban area"
201036217 1236500 "Main urban area"
201043107 1236500 "Main urban area"
201139438 1236500 "Main urban area"
2935146 1237300 "Main urban area"
201036030 1236500 "Main urban area"
2840893 1237200 "Main urban area"
201238900 1237200 "Main urban area"
2938653 1237200 "Main urban area"
2934592 1237200 "Main urban area"
201134749 1236600 "Main urban area"
2837108 1243100 "Main urban area"
201036029 1243100 "Main urban area"
201043142 1243100 "Main urban area"
2834474 1243100 "Main urban area"
201201994 1243100 "Main urban area"
2844176 1243100 "Main urban area"
2943468 1243100 "Main urban area"
2941092 1243100 "Main urban area"
2904255 1243100 "Main urban area"
201136596 1236500 "Main urban area"
201102085 1237300 "Main urban area"
201037952 1237300 "Main urban area"
2905817 1237200 "Main urban area"
201104532 1237200 "Main urban area"
201033541 1237200 "Main urban area"
201034939 1237200 "Main urban area"
201037118 1237200 "Main urban area"
2943148 1237200 "Main urban area"
2936896 1237200 "Main urban area"
201043197 1237200 "Main urban area"
201201080 1237200 "Main urban area"
201137128 1237200 "Main urban area"
201002899 1237200 "Main urban area"
2902750 1242900 "Main urban area"
2836944 1242900 "Main urban area"
2901737 1233000 "Main urban area"
2932256 1233000 "Main urban area"
2906392 1233000 "Main urban area"
201102305 1232700 "Main urban area"
201031250 1233000 "Main urban area"
201138292 1297200 "Independent Urban Area"
201036864 1297200 "Independent Urban Area"
201137475 1297200 "Independent Urban Area"
201043059 1135200 "Independent Urban Area"
201204310 1275600 "Independent Urban Area"
2933043 1165800 "Main urban area"
2902577 1165800 "Main urban area"
2835377 1165800 "Main urban area"
201135657 1165100 "Main urban area"
2934598 1312301 "Independent Urban Area"
201004800 1249800 "Rural area with high urban influence"
201240201 1314000 "Independent Urban Area"
201200107 1228800 "Main urban area"
201135161 1228300 "Main urban area"
2830960 1228300 "Main urban area"
2942650 1228500 "Main urban area"
201233604 1228300 "Main urban area"
201102821 1228500 "Main urban area"
201135044 1228500 "Main urban area"
201041804 1228500 "Main urban area"
2943713 1228500 "Main urban area"
201040552 1228500 "Main urban area"
2933446 1228400 "Main urban area"
201102820 1229500 "Main urban area"
201102790 1292500 "Rural area with low urban influence"
2804765 1228600 "Main urban area"
201037124 1228400 "Main urban area"
201033165 1228600 "Main urban area"
2833596 1227700 "Main urban area"
201102096 1340300 "Independent Urban Area"
2833130 1340200 "Independent Urban Area"
2801457 1260600 "Rural area with low urban influence"
201205261 1260800 "Rural area with low urban influence"
2943477 1276700 "Rural area with moderate urban influence"
201100127 1293600 "Rural area with low urban influence"
201232220 1298801 "Rural area with moderate urban influence"
2803803 1298801 "Rural area with moderate urban influence"
201000090 1298801 "Rural area with moderate urban influence"
2930464 1298801 "Rural area with moderate urban influence"
201205408 1298801 "Rural area with moderate urban influence"
201101517 1299400 "Rural area with low urban influence"
201033561 1168200 "Main urban area"
201203916 1168200 "Main urban area"
2802533 1168501 "Main urban area"
2905623 1168100 "Main urban area"
201230230 1167602 "Main urban area"
201043330 1168600 "Main urban area"
201043445 1165600 "Main urban area"
2844170 1249001 "Main urban area"
2839256 1222402 "Main urban area"
201001054 1222403 "Main urban area"
201039300 1173400 "Main urban area"
201031977 1173400 "Main urban area"
2905005 1173400 "Main urban area"
2804125 1173800 "Main urban area"
2839375 1173800 "Main urban area"
2837999 1173800 "Main urban area"
201043387 1173800 "Main urban area"
2803575 1173800 "Main urban area"
2840889 1170002 "Main urban area"
201101461 1170300 "Area outside urban/rural profile"
201001343 1170002 "Main urban area"
201038387 1170002 "Main urban area"
2837413 1170002 "Main urban area"
201103228 1170002 "Main urban area"
201137558 1174500 "Main urban area"
2840755 1176400 "Main urban area"
201031979 1176000 "Main urban area"
201239851 1176400 "Main urban area"
2842778 1177400 "Main urban area"
2943777 1171000 "Main urban area"
2942630 1171000 "Main urban area"
201104750 1171000 "Main urban area"
2804398 1171000 "Main urban area"
201004216 1171000 "Main urban area"
2837140 1170200 "Main urban area"
2933098 1170200 "Main urban area"
201030643 1170200 "Main urban area"
2801128 1170100 "Main urban area"
201130552 1170200 "Main urban area"
2936445 1170200 "Main urban area"
2938056 1170200 "Main urban area"
201230953 1170200 "Main urban area"
201041855 1170200 "Main urban area"
2934743 1170200 "Main urban area"
201033531 1170200 "Main urban area"
201132020 1167400 "Main urban area"
2833198 1167400 "Main urban area"
2841773 1167400 "Main urban area"
201040837 1167400 "Main urban area"
2932362 1167400 "Main urban area"
2834266 1167400 "Main urban area"
2845209 1167400 "Main urban area"
2839803 1173400 "Main urban area"
201001356 1173400 "Main urban area"
2905676 1173400 "Main urban area"
201005975 1173400 "Main urban area"
2845184 1173400 "Main urban area"
201135605 1173400 "Main urban area"
201101059 1173400 "Main urban area"
201230592 1173400 "Main urban area"
201003707 1170002 "Main urban area"
2938619 1170200 "Main urban area"
201038342 1169000 "Main urban area"
201136687 1168300 "Main urban area"
2934606 1168300 "Main urban area"
201230449 1168700 "Main urban area"
201201106 1168600 "Main urban area"
2834042 1168600 "Main urban area"
201238791 1168600 "Main urban area"
201240818 1168600 "Main urban area"
2838629 1174200 "Main urban area"
201039425 1167500 "Main urban area"
201039349 1167500 "Main urban area"
2841821 1167500 "Main urban area"
2845183 1167500 "Main urban area"
2943714 1174000 "Main urban area"
201135087 1174000 "Main urban area"
2837910 1174000 "Main urban area"
2906378 1174000 "Main urban area"
2834299 1174000 "Main urban area"
2843666 1174000 "Main urban area"
201203938 1174000 "Main urban area"
2834010 1167400 "Main urban area"
2942532 1173900 "Main urban area"
2842656 1173800 "Main urban area"
201204473 1174000 "Main urban area"
2904690 1174000 "Main urban area"
2934504 1173900 "Main urban area"
2934570 1173900 "Main urban area"
2903275 1170002 "Main urban area"
201136692 1170002 "Main urban area"
2835686 1170002 "Main urban area"
201038693 1167300 "Main urban area"
2941803 1174000 "Main urban area"
2901233 1173000 "Main urban area"
201238781 1174000 "Main urban area"
201241277 1173000 "Main urban area"
2939721 1170002 "Main urban area"
2802375 1170002 "Main urban area"
2938038 1170200 "Main urban area"
201233697 1170200 "Main urban area"
201233634 1170100 "Main urban area"
201238927 1170100 "Main urban area"
201130395 1170200 "Main urban area"
201006145 1174500 "Main urban area"
2801980 1170800 "Main urban area"
201136486 1171000 "Main urban area"
201234776 1171000 "Main urban area"
201043039 1171000 "Main urban area"
201034198 1171000 "Main urban area"
201135329 1171000 "Main urban area"
201132074 1171000 "Main urban area"
2933410 1169000 "Main urban area"
201239365 1168700 "Main urban area"
201103684 1168700 "Main urban area"
201240809 1168900 "Main urban area"
201002893 1168900 "Main urban area"
2833502 1168900 "Main urban area"
2937475 1168900 "Main urban area"
2938061 1168900 "Main urban area"
201043342 1168900 "Main urban area"
2902733 1174000 "Main urban area"
2844210 1174000 "Main urban area"
2938696 1173000 "Main urban area"
201134774 1167300 "Main urban area"
201004357 1168400 "Main urban area"
2834270 1168300 "Main urban area"
201104615 1168400 "Main urban area"
2834440 1168400 "Main urban area"
2831264 1167500 "Main urban area"
201240805 1167500 "Main urban area"
201039403 1167500 "Main urban area"
2931408 1167500 "Main urban area"
201105763 1167500 "Main urban area"
201137163 1176000 "Main urban area"
2804198 1176400 "Main urban area"
2940542 1174200 "Main urban area"
2937945 1170200 "Main urban area"
201136336 1170200 "Main urban area"
201133217 1173700 "Main urban area"
201004307 1176300 "Main urban area"
2844931 1192113 "Main urban area"
201230086 1129600 "Independent Urban Area"
2840886 1155100 "Main urban area"
201137587 1246300 "Main urban area"
201004932 1246300 "Main urban area"
201104458 1251204 "Rural area with high urban influence"
201000001 1337700 "Rural area with low urban influence"
201031133 1330601 "Highly rural/remote area"
201032642 1330501 "Rural area with low urban influence"
201230922 1330601 "Highly rural/remote area"
2903544 1330501 "Rural area with low urban influence"
2845247 1330601 "Highly rural/remote area"
2804133 1331000 "Rural area with low urban influence"
2932334 1331000 "Rural area with low urban influence"
201005958 1330800 "Rural area with low urban influence"
2839979 1301200 "Rural area with moderate urban influence"
2941012 1301400 "Rural area with moderate urban influence"
2941183 1301400 "Rural area with moderate urban influence"
201039473 1301302 "Rural area with moderate urban influence"
201202722 1330501 "Rural area with low urban influence"
2839216 1329800 "Highly rural/remote area"
201134027 1301200 "Rural area with moderate urban influence"
201201254 1330501 "Rural area with low urban influence"
2845056 1329800 "Highly rural/remote area"
201201130 1329800 "Highly rural/remote area"
201105637 1329800 "Highly rural/remote area"
201202212 1301502 "Rural area with low urban influence"
2937952 1263100 "Rural area with low urban influence"
2904043 1152402 "Rural area with low urban influence"
201101502 1134100 "Rural area with low urban influence"
201101524 1152402 "Rural area with low urban influence"
201105727 1152302 "Rural area with moderate urban influence"
2939680 1152602 "Highly rural/remote area"
201104656 1315300 "Independent Urban Area"
2845051 1311000 "Independent Urban Area"
201134747 1311500 "Independent Urban Area"
201033585 1311500 "Independent Urban Area"
201132096 1279030 "Independent Urban Area"
2802377 1206812 "Main urban area"
201240847 1206813 "Main urban area"
201101505 1273500 "Independent Urban Area"
201031175 1273500 "Independent Urban Area"
201139508 1273500 "Independent Urban Area"
201238779 1273500 "Independent Urban Area"
201234790 1273500 "Independent Urban Area"
201038739 1336400 "Rural area with low urban influence"
201236630 1230714 "Main urban area"
201230560 1230717 "Main urban area"
2834033 1183809 "Independent Urban Area"
2842755 1183809 "Independent Urban Area"
2901379 1269701 "Independent Urban Area"
201004901 1270200 "Independent Urban Area"
201240354 1269400 "Independent Urban Area"
201040807 1269400 "Independent Urban Area"
2837121 1268900 "Independent Urban Area"
2902867 1270100 "Independent Urban Area"
2901343 1270100 "Independent Urban Area"
2906266 1268900 "Independent Urban Area"
2803385 1268900 "Independent Urban Area"
201204346 1268900 "Independent Urban Area"
201101083 1201300 "Main urban area"
201031286 1201300 "Main urban area"
2844204 1201300 "Main urban area"
201038690 1201605 "Main urban area"
2834267 1201300 "Main urban area"
201202264 1201300 "Main urban area"
2837152 1201300 "Main urban area"
201001029 1201605 "Main urban area"
