"CRASH ROAD","CRASH DIST","CRASH DIRN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT DESCR","CAUSES","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT",,"EASTING","NORTHING"
"TOI TOI ST","20","E","EMANO ST","2911757","28/03/2009","Sat","1030","CAR2 WBD on TOI TOI ST opened door into path of another party, CYCLIST1 hit Parked Vehicle","CAR2 didnt see/look behind when opening door or leaving vehicle","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1622571","5430055",
"TOI TOI ST","10","W","EMANO ST","2912863","23/09/2009","Wed","0909","CAR1 entering/leaving driveway hit PEDESTRIAN walking on footpath","CAR1 didnt see/look when visibility limited by roadside features  ENV: visibility limited by hedge or fence, entering or leaving private house / farm","Dry","Bright Sun","Fine","Driveway","Nil","0","1","0","1622547","5430073",
"TOI TOI ST","30","E","ST VINCENT ST","2812680","27/07/2008","Sun","1745","MOTOR CYCLE1 EBD on TOI TOI ST lost control turning right on right hand bend ","MOTOR CYCLE1 alcohol test above limit or test refused  ENV: entering or leaving other commercial","Dry","Twilight","Fine","Driveway","Nil","0","1","0","1622626","5430017",
"TOI TOI ST","","I","ST VINCENT ST","201211471","28/03/2012","Wed","0800","SUV1 NBD on TOI TOI ST hit CYCLIST2 (Age 47)crossing at right angle from right","SUV1 failed to give way at give way sign, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","Roundabout","Give Way Sign","0","1","0","1622601","5430034",
"TOI TOI ST","30","W","VOSPER ST","201111446","20/03/2011","Sun","1210","CAR1 NBD on TOI TOI ST hit PEDESTRIAN crossing road from left side","CAR1 did not see or look for other party until too late  PEDESTRIAN2 stepped out from behind vehicle, crossing road, running heedless of traffic, pedestrian child escaped from supervision","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1622384","5430184",
"TOTARA ST","","I","ST VINCENT ST","201112800","28/09/2011","Wed","1340","CYCLIST1 (Age 17)NBD on TOTARA ST hit turning TRUCK2 ","ENV: entering or leaving other non-commercial","Dry","Bright Sun","Fine","Driveway","Nil","0","1","0","1622479","5429875",
"TOTARA VALLEY ROAD","2600","E","SH 6","2921003","03/01/2009","Sat","1730","MOTOR CYCLE1 EBD on TOTARA VALLEY ROAD lost control on curve and hit VAN2 head on","MOTOR CYCLE1 too fast entering corner, too far left/right, new driver showed inexperience","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1425230","5247618",
"TRAFALGAR ST","30","S","EXAMINER ST","2911844","03/03/2009","Tue","1020","CYCLIST1 (Age 50)NBD on TRAFALGAR ST lost control but did not leave the road","CYCLIST1 lost control due to road conditions  ENV: road surface (uneven)","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1623758","5430293",
"TRENT DRIVE","400","S","RAPIDE PLACE","201012846","22/09/2010","Wed","1650","CAR1 NBD on TRENT DRIVE hit PEDESTRIAN crossing road from right side","CAR1 failed to give way to ped on a xing","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1618812","5427847",
"TUMBLEDOWN BAY ROAD","1230","N","HAKAHAKA ROAD","201013567","24/11/2010","Wed","0635","TRUCK1 EBD on TUMBLEDOWN BAY ROAD lost control turning right on right hand bend ","TRUCK1 attention diverted by driver dazzled by sun/lights  ENV: dazzling sun","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1693909","5427602",
"TWIDLES ROAD","100","W","SH 6","2813401","10/11/2008","Mon","1100","TRUCK1 EBD on TWIDLES ROAD lost control turning left, TRUCK1 went Over Bank, Tree, Water/River","TRUCK1 lost control on unsealed road","Wet","Overcast","Light Rain","Unknown","Nil","0","1","0","1663851","5423718",
"UMUKURI ROAD","490","W","SH 60","2812608","14/06/2008","Sat","2210","CAR1 WBD on UMUKURI ROAD lost control; went off road to left, CAR1 hit Tree, Ditch","CAR1 alcohol test above limit or test refused, interferred with driver","Dry","Dark","Fine","Unknown","Nil","0","1","0","1599240","5451186",
"VANGUARD ST","90","N","NORTHESK ST","2813026","09/08/2008","Sat","0019","CAR1 NBD on VANGUARD ST lost control; went off road to left, CAR1 hit Parked Vehicle","CAR1 too fast on straight, lost control due to road conditions, new driver showed inexperience","Wet","Dark","Light Rain","Unknown","Nil","0","1","2","1622893","5430127",
"WADSWORTH CRESCENT","90","W","SCOTT ST","201013065","18/10/2010","Mon","0951","passenger fell from moving CAR1 EBD on WADSWORTH CRESCENT ","CAR1 emotionally upset/road rage","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1679853","5401646",
"WAI-ITI VALLEY ROAD","220","S","SH 6","201211349","16/03/2012","Fri","0029","SUV1 NBD on WAI-ITI VALLEY ROAD lost control turning left, SUV1 hit Bridge","SUV1 failed to notice bend in road, new driver showed inexperience","Dry","Dark","Fine","Unknown","Nil","0","1","0","1596452","5410592",
"WAIKAWA ROAD","","I","HUIA ST","2911128","06/02/2009","Fri","0833","CAR1 NBD on WAIKAWA ROAD hit CAR2 turning right onto WAIKAWA ROAD from the left, CAR1 hit Fence","CAR2 failed to give way at give way sign, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","T Type Junction","Give Way Sign","0","1","0","1686329","5430274",
"WAIKAWA ROAD","40","N","WAIMARAMA ST","201010021","20/02/2010","Sat","2347","MOTOR CYCLE1 NBD on WAIKAWA ROAD lost control turning right, MOTOR CYCLE1 hit Fence on right hand bend ","MOTOR CYCLE1 alcohol test below limit, evading enforcement, service brake defective","Dry","Dark","Fine","Unknown","Nil","1","1","0","1687133","5430783",
"WAIMEA ROAD","","I","MARKET ROAD","2911237","13/01/2009","Tue","1730","CAR1 WBD on MARKET ROAD turning right hit CYCLIST2 (Age 49)turning right into MARKET ROAD ","CAR1 failed to give way at give way sign, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","T Type Junction","Give Way Sign","0","1","0","1622293","5428422",
"WAIMEA ROAD","40","E","TUCKETT PLACE","2812626","11/07/2008","Fri","1710","CAR1 EBD on WAIMEA ROAD lost control on curve and hit CAR2 head on","CAR1 fatigue (drowsy, tired, fell asleep)","Dry","Overcast","Fine","Unknown","Nil","0","1","2","1621310","5427460",
"WAIRAU BAR ROAD","3000","S","CONNOLLYS ROAD","2912908","22/09/2009","Tue","1735","VAN1 SBD on WAIRAU BAR ROAD lost control turning right on right hand bend ","VAN1 alcohol test above limit or test refused, too fast entering corner","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1684179","5407039",
"WAIWHERO ROAD","40","S","EDWARDS ROAD","2813032","27/09/2008","Sat","1840","CAR1 NBD on WAIWHERO ROAD lost control turning left, CAR1 hit Cliff Bank, Traffic Sign","CAR1 too fast entering corner, lost control due to road conditions, new driver showed inexperience  ENV: road slippery (rain)","Wet","Twilight","Light Rain","Unknown","Nil","0","1","1","1596884","5442006",
"WAIWHERO ROAD","500","W","EDWARDS ROAD","201110051","25/08/2011","Thu","0818","MOTOR CYCLE1 WBD on WAIWHERO ROAD hit SUV2 turning right onto WAIWHERO ROAD from the left, MOTOR CYCLE1 hit Phone Box Etc.","MOTOR CYCLE1 alcohol test below limit, lost control, suddenly swerved to avoid vehicle  SUV2 failed to give way at driveway  ENV: visibility limited by crest or dip, entering or leaving private house / farm","Dry","Bright Sun","Fine","Driveway","Nil","1","0","0","1596695","5441589",
"WAIWHERO ROAD","280","E","MILL ROAD","201113155","31/10/2011","Mon","1554","CAR1 EBD on WAIWHERO ROAD lost control turning left, CAR1 hit Fence, Ditch","CAR1 too fast entering corner, new driver showed inexperience","Dry","Overcast","Fine","Unknown","Nil","0","1","0","1595377","5440424",
"WASHINGTON ROAD","20","E","ARROW ST","2812389","06/07/2008","Sun","0214","CAR1 WBD on WASHINGTON ROAD lost control turning right, CAR1 hit Fence, House Or Bldg, Tree on right hand bend ","CAR1 alcohol test above limit or test refused, too fast entering corner, new driver showed inexperience","Dry","Dark","Fine","Unknown","Nil","0","1","0","1622790","5431044",
"WASHINGTON ROAD","30","N","MOUNT VERNON PLACE","2912468","21/07/2009","Tue","2131","CAR1 SBD on WASHINGTON ROAD hit VEHB manoeuvring, CAR1 hit Fence","CAR1 alcohol test above limit or test refused, emotionally upset/road rage, intentional collision  ENV: entering or leaving private house / farm","Wet","Dark","Light Rain","Driveway","Nil","0","1","0","1622241","5430975",
"WEKA ST","150","E","COLLINGWOOD ST","2911572","19/03/2009","Thu","2137","VAN1 WBD on WEKA ST hit PEDESTRIAN crossing road from right side","PEDESTRIAN2 Intoxicated non-driver, pedestrian playing on road or unnecessarily on road","Dry","Dark","Unknown","Unknown","Nil","0","1","0","1624210","5431633",
"WEKA ST","","I","TASMAN ST","201212769","09/10/2012","Tue","1540","CYCLIST1 (Age 21)WBD on WEKA ST hit parked veh, CYCLIST1 hit Parked Vehicle","CYCLIST1 too far left/right, overtaking, inattentive","Dry","Bright Sun","Fine","X Type Junction","Give Way Sign","0","1","0","1624460","5431624",
"WENSLEY ROAD","","I","OXFORD ST","2911126","28/01/2009","Wed","1400","MOPED2 turning right hit by oncoming CAR1 SBD on WENSLEY ROAD ","CAR1 failed to give way at give way sign","Dry","Bright Sun","Fine","Roundabout","Give Way Sign","0","1","0","1615525","5423263",
"WITHER ROAD","90","W","ALANA ST","201211134","10/01/2012","Tue","2039","CAR1 WBD on WITHER ROAD hit rear end of VAN2 stopped/moving slowly, CAR1 hit Fence, Kerb, Tree","CAR1 too fast on straight, lost control under heavy acceleration, emotionally upset/road rage","Dry","Overcast","Fine","Unknown","Nil","0","1","1","1679450","5401017",
"WITHER ROAD","","I","REDWOOD ST","201111241","19/02/2011","Sat","0955","CAR1 EBD on WITHER ROAD lost control; went off road to left, CAR1 hit Fence","CAR1 medical illness (not sudden eg flu)","Dry","Bright Sun","Fine","X Type Junction","Give Way Sign","0","1","0","1680268","5401059",
"WITHER ROAD","","I","WELD ST","201112899","08/11/2011","Tue","1700","MOTOR CYCLE1 WBD on WITHER ROAD hit CAR2 crossing at right angle from right","CAR2 failed to give way at give way sign, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","X Type Junction","Give Way Sign","0","1","0","1679700","5401030",
"Z BLAKETOWN BEACH","200","W","BLAKE ST","201023272","12/12/2010","Sun","1440","MOTOR CYCLE1 SBD on Z BLAKETOWN BEACH lost control on straight","MOTOR CYCLE1 accelerator or throttle jammed  ENV: visibility limited","Dry","Bright Sun","Fine","Unknown","N/A","0","1","1","1451255","5298312",
"Z CATHEDRAL CPK","50","N","TRAFALGAR SQUARE S","2912017","16/05/2009","Sat","0005","passenger fell while boarding CAR1  CAR1 hit Traffic Sign","CAR1 alcohol test above limit or test refused, didnt see/look behind when reversing/manoeuvering  PEDESTRIAN2 showing off, boarding moving vehicle","Dry","Dark","Fine","Unknown","Nil","0","1","0","1623777","5430485",
"Z CPK RSA","","A","WELLINGTON ST","2912026","29/05/2009","Fri","1510","CAR1 SBD on Z CPK RSA hit turning CAR2  CAR1 hit Fence, Kerb, Parked Vehicle","CAR1 alcohol test above limit or test refused","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1684361","5428360",
"Z CPK SPORTS GROUND","","A","SAXTON/SUFFOLK","2912136","05/04/2009","Sun","0950","SUV2 turning right hit by oncoming MOPED1 SBD on Z CPK SPORTS GROUND ","SUV2 failed to give way when turning to non-turning traffic, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","T Type Junction","Nil","0","1","0","1618438","5424688",
"Z CPK SPRINGLANDS","200","E","MIDDLE RENWICK/BATTYS","201013033","14/10/2010","Thu","0835","CAR1 WBD on Z CPK SPRINGLANDS hit PEDESTRIAN, PEDESTRIAN2 hit Parked Vehicle","CAR1 emotionally upset/road rage, intentional collision","Dry","Overcast","Fine","Unknown","Nil","0","1","0","1678077","5404266",
"Z DWAY","1270","W","BROOKLYN/OLD MILL","2811771","08/03/2008","Sat","1600","SUV1 WBD on Z DWAY lost control turning left, SUV1 hit Ditch","SUV1 wrong pedal, impared ability due to old age","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1596061","5450520",
"Z DWAY 48ABC PARKER","80","E","PARKER/BEATTY","201013521","25/11/2010","Thu","1115","CAR1 NBD on Z DWAY 48ABC PARKER while manoeuvring hit PEDESTRIAN crossing road, CAR1 hit Parked Vehicle","CAR1 attention diverted by passengers, didnt see/look behind when reversing/manoeuvering, new driver showed inexperience","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1620251","5429006",
"Z ESTUARY SHORE","250","W","POINT/GRACE","2913235","17/09/2009","Thu","2310","CAR1 NBD on Z ESTUARY SHORE lost control on straight, CAR1 hit Cliff Bank","CAR1 alcohol test above limit or test refused, emotionally upset/road rage","Wet","Dark","Fine","Unknown","Nil","0","1","0","1618231","5427556",
"Z FCT PACKING SHED","500","N","MAIN/CENTRAL","201013268","13/11/2010","Sat","1828","MOTOR CYCLE1 NBD on Z FCT PACKING SHED hit Parked Vehicle while manoeuvring","MOTOR CYCLE1 alcohol test above limit or test refused, lost control on unsealed road, showing off wheelspins etc","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1599278","5445223",
"Z MAUNGATAPU TRACK","5000","E","MAITAI VALLEY ROAD","2910085","24/10/2009","Sat","1700","SUV1 WBD on Z MAUNGATAPU TRACK lost control turning right, SUV1 went Over Bank, Water/River on right hand bend ","SUV1 too far left/right, inexperience, incorrect use of vehicle controls  ENV: road surface edge badly defined or gave way","Wet","Bright Sun","Fine","Unknown","Nil","1","0","1","1634296","5427365",
"Z MOUNTAIN TRACK","5000","E","SH 6/WHANGAMOA SDL","2913324","15/11/2009","Sun","1945","SUV1 NBD on Z MOUNTAIN TRACK lost control turning","SUV1 too fast for conditions, showing off, showing off wheelspins etc","Dry","Twilight","Fine","Unknown","Nil","0","2","1","1634665","5433544",
"Z RARANGI BEACH","50","S","RARANGI BEACH ROAD","2911453","24/01/2009","Sat","1420","MOTOR CYCLE1 SBD on Z RARANGI BEACH hit VEHB manoeuvring, MOTOR CYCLE1 hit Water/River","MOTOR CYCLE1 alcohol test above limit or test refused, drugs suspected, showing off","Wet","Bright Sun","Fine","Unknown","Nil","0","1","0","1687721","5417208",
"1S/0/0.296","","I","DUBLIN ST","2911390","09/01/2009","Fri","1302","CAR2 turning right hit by oncoming CAR1 NBD on SH 1S ","CAR2 failed to give way when turning to non-turning traffic, attention diverted while trying to find intersection","Dry","Bright Sun","Fine","X Type Junction","Stop Sign","0","1","2","1684207","5428487",
"1S/0/2.213","460","S","ANGLE ST","201011612","26/02/2010","Fri","1647","SUV1 NBD on SH 1S lost control; went off road to left, SUV1 hit Tree","SUV1 lost control while returning to seal from unsealed shoulder, attention diverted by cigarette etc","Dry","Bright Sun","Fine","Unknown","Nil","0","1","1","1683177","5427040",
"1S/0/2.486","470","N","ELEVATION OBR","2913688","26/12/2009","Sat","1400","MOTOR CYCLE1 NBD on SH 1S lost control turning left, MOTOR CYCLE1 hit Fence, Kerb, Ditch","MOTOR CYCLE1 too far left/right, attention diverted by other traffic","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1682954","5426867",
"1S/0/4.221","1400","N","LINDENS ROAD","201012122","16/05/2010","Sun","1755","CAR1 SBD on SH 1S lost control turning left, CAR1 hit Ditch","CAR1 too fast entering corner, lost control when turning  ENV: road slippery (rain)","Wet","Twilight","Light Rain","Unknown","Nil","0","1","0","1681799","5425731",
"1S/0/6.569","950","S","LINDENS ROAD","201010040","24/04/2010","Sat","2220","SUV1 SBD on SH 1S lost control turning right, SUV1 went Over Bank, Fence on right hand bend ","SUV1 alcohol test above limit or test refused, too fast entering corner, casualty thrown from vehicle","Dry","Dark","Fine","Unknown","Nil","2","3","1","1680853","5423599",
"1S/0/12.026","950","S","PARA ROAD","201012370","02/07/2010","Fri","1117","CAR1 SBD on SH 1S lost control turning left, CAR1 hit Tree, Water/River","CAR1 alcohol suspected, lost control, attention diverted by cigarette etc","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1679260","5418573",
"1S/18/0.223","560","N","BUSH ROAD","2812722","13/08/2008","Wed","2342","VAN1 SBD on SH 1S swinging wide hit CAR2 head on","VAN1 alcohol test above limit or test refused, on incorrect side of the island or median","Dry","Dark","Fine","Unknown","Nil","0","2","0","1680128","5413862",
"1S/18/0.383","400","N","BUSH ROAD","2813035","12/01/2008","Sat","0100","CAR1 NBD on SH 1S lost control turning left, CAR1 went Over Bank, Tree","CAR1 alcohol test result unknown, too fast entering corner, fatigue (drowsy, tired, fell asleep)","Dry","Dark","Fine","Unknown","Nil","0","1","0","1680181","5413712",
"1S/18/4.573","","I","SH 62","201012915","23/09/2010","Thu","1815","SUV2 turning right hit by oncoming CAR1 NBD on SH 1S ","SUV2 failed to give way when turning to non-turning traffic, misjudged speed etc of vehicle coming from another dirn with right of way","Dry","Twilight","Fine","X Type Junction","Stop Sign","0","1","1","1680353","5409656",
"1S/18/4.573","","I","SH 62","2813786","26/12/2008","Fri","1619","SUV1 NBD on SH 1S hit CAR2 merging from the left","CAR2 failed to give way at stop sign, overseas/migrant driver failed to adjust to NZ road rules and road conditions","Dry","Overcast","Fine","X Type Junction","Stop Sign","0","2","1","1680353","5409656",
